"기관명","홈페이지주소","오픈일자"
"인천광역시 옹진군","http://m.ongjin.go.kr/","2012-06-28"
"울산광역시","http://m.ulsan.go.kr","2012-06-28"
"인천광역시 부평구","http://www.bppl.or.kr","2012-06-28"
"경기도 성남시","http://ucare.seongnam.go.kr","2012-06-28"
"한국생산성본부","http://www.kpcerp.or.kr","2012-06-28"
"한국생산성본부","http://ieq.or.kr","2012-06-28"
"한국생산성본부","http://utq.or.kr","2012-06-28"
"경상북도 칠곡군","http://hoiedu.chilgok.go.kr","2012-06-28"
"대구광역시","http://etax.daegu.go.kr","2012-06-28"
"경기도 파주시","http://www.pajucouncil.go.kr","2012-06-28"
"충청북도 청원군","http://bulat.puru.net","2012-07-05"
"충청북도 청원군","http://godmee.puru.net","2012-07-05"
"충청북도 청원군","http://lotus.puru.net","2012-07-05"
"경기도교육청 경기도광주하남교육청 동부초등학교","http://mydongbu.es.kr","2012-07-05"
"세종특별자치시","http://klis.sejong.go.kr","2012-07-05"
"세종특별자치시","http://www.sejong.go.kr","2012-07-05"
"교육과학기술부","http://www.hifive.go.kr","2012-07-05"
"경기도교육청 군포고등학교","http://www.gunpo.hs.kr","2012-07-05"
"충청북도","http://www.osongbeautyexpo.kr","2012-07-05"
"부산광역시교육청","http://edunanum.pen.go.kr","2012-07-05"
"서울특별시 구로구","http://guroccic.guro.go.kr","2012-07-12"
"재단법인국립합창단","http://www.nationalchorus.or.kr","2012-07-12"
"충청북도 청원군","http://malmi.puru.net","2012-07-12"
"한국토지주택공사","http://www.landlove.co.kr","2012-07-12"
"강원도 인제군","http://lifelong.inje.go.kr","2012-07-19"
"경기도 안성시","http://anseongcl.go.kr","2012-07-19"
"한국관광공사","http://www.grandkorea.com","2012-07-19"
"광주광역시","http://eco.gwangju.go.kr","2012-07-19"
"전라남도 여수시","http://council.yeosu.go.kr","2012-07-19"
"울산광역시교육청","http://open.use.go.kr","2012-07-26"
"울산광역시교육청","http://after.use.go.kr","2012-07-26"
"경기도교육청 경기북과학고등학교","http://admission.gbs.hs.kr","2012-07-26"
"환경부 자연보전국 자연정책과","http://www.ecotour.go.kr","2012-07-26"
"연세대학교","http://www.yonsein.net","2012-07-26"
"충청북도 청원군","http://obaksa.puru.net","2012-07-26"
"강원도 강릉시","http://agr.gn.go.kr","2012-07-26"
"한국수자원공사","http://www.waterpedia.net","2012-07-26"
"한신대학교","http://www.hs.ac.kr","2012-07-26"
"강원도","http://www.armyjob.kr","2012-08-02"
"경상남도 거제시","http://lib.geoje.go.kr","2012-08-02"
"제주특별자치도교육청 제주시교육청","http://www.jmec.go.kr","2012-08-02"
"경상남도교육청 경상남도함안교육청","http://consult.gnhme.go.kr","2012-08-09"
"전라북도 완주군","http://www.wlc.go.kr:8080","2012-08-09"
"국방부","http://www.yebigun1.mil.kr","2012-08-09"
"한국산업인력공단","http://www.q-net.or.kr","2012-08-09"
"경상남도 경남도립남해대학","http://m.namhae.ac.kr","2012-08-16"
"세종특별자치시교육청","http://www.sje.go.kr","2012-08-16"
"대구한의대학교","http://www.dhu.ac.kr","2012-08-16"
"충청남도교육청","http://cnelogin.kr","2012-08-23"
"국제사이버대학교","http://enter.gcu.ac","2012-08-30"
"경기도교육청 경기도립발안도서관","http://www.balib.or.kr","2012-08-30"
"경기도교육청 경기도안산교육청","http://after.goeas.kr","2012-08-30"
"방송통신위원회","http://www.medianuri.or.kr","2012-09-06"
"방송통신위원회","http://www.comc.or.kr","2012-09-06"
"경상남도 고성군","http://gsmuseum.goseong.go.kr","2012-09-13"
"구로구시설관리공단","http://www.guro-sc.or.kr","2012-09-13"
"경상남도 거창군","http://www.greensing.kr","2012-09-13"
"서울특별시 서울역사박물관","http://library.museum.seoul.kr","2012-09-13"
"서울특별시 관악구","http://lib.gwanak.go.kr","2012-09-13"
"한림국제대학원대학교","http://www.hugs.ac.kr","2012-09-13"
"경기도교육청 경기도동두천양주교육청","http://ganap.es.kr","2012-09-13"
"경기도교육청 경기도동두천양주교육청","http://ishema.org","2012-09-13"
"경기도교육청 경기도동두천양주교육청","http://sadong.kg.kr","2012-09-13"
"경기도교육청 경기도동두천양주교육청","http://www.goam.ms.kr","2012-09-13"
"한국보훈복지의료공단 서울보훈병원","http://mpva.bohun.or.kr","2012-09-21"
"총신대학교","http://blog.chongshin.ac.kr","2012-09-21"
"전라남도교육청 전라남도목포교육청","http://week.mpe.go.kr","2012-09-27"
"통계청","http://www.narastat.kr","2012-09-27"
"경상남도 창녕군","http://www.yeongsanlib.or.kr","2012-09-27"
"충청북도교육청","http://www.cbiedu.go.kr","2012-09-27"
"동국대학교","http://web.dongguk.ac.kr","2012-09-27"
"경기도 용인시","http://jumin.sujigu.go.kr","2012-09-27"
"영화진흥위원회","http://scenariomarket.or.kr","2012-09-27"
"충청북도 단양군","https://ok.dy21.net","2012-09-27"
"경기도","http://green-driving.gg.go.kr","2012-09-27"
"동아방송예술대학","http://lra.dima.ac.kr","2012-09-27"
"국민권익위원회","http://www.simpan.go.kr","2012-10-04"
"기타","http://www.hp.go.kr","2012-10-04"
"기타","http://www.khealth.or.kr","2012-10-04"
"한국환경산업기술원","http://env-info.kr","2012-10-04"
"창원시시설관리공단","http://jdwelfare.cwsisul.or.kr","2012-10-18"
"창원시시설관리공단","http://msstadium.cwsisul.or.kr","2012-10-18"
"부산광역시교육청","http://budget.pen.go.kr","2012-10-18"
"대구광역시교육청","http://www.daegu-i.go.kr","2012-10-18"
"전라북도 전주시","http://lib.jeonju.go.kr","2012-10-18"
"(재)인천경제통상진흥원","http://intsc.or.kr","2012-10-18"
"경기도 김포시","http://www.fgy.or.kr","2012-10-18"
"전남대학교 부속시설 언어교육원","http://language.jnu.ac.kr","2012-10-18"
"성결대학교","http://www.sungkyul.ac.kr","2012-10-18"
"전라북도 장수군","http://council.jangsu.go.kr","2012-10-18"
"부산여자대학","http://sahoi.bwc.ac.kr","2012-10-18"
"경상북도 경주시","http://gjartcenter.kr","2012-10-18"
"충청남도 공주시 시립도서관","http://www.gongjulib.go.kr","2012-10-18"
"기타","http://www.yesbepa.kr","2012-10-25"
"광주광역시 동구","http://art.donggu.kr","2012-10-25"
"광주광역시 동구","http://dll.donggu.kr","2012-10-25"
"경기도 안양시","http://job.anyang.go.kr","2012-10-25"
"경기도교육청 경기도동두천양주교육청","http://deokjeong.hs.kr","2012-10-25"
"경기도교육청 경기도동두천양주교육청","http://www.hces.es.kr","2012-10-25"
"경기도 고양시","http://lll.goyang.go.kr","2012-10-25"
"경기도교육청 경기도호국교육원","http://www.goesei.or.kr","2012-10-25"
"한국전기안전공사","http://www.esps.or.kr","2012-10-25"
"인천광역시교육청 인천광역시화도진도서관","http://www.ihl.kr","2012-10-25"
"인천광역시교육청","http://ptlogin.icemaster.kr","2012-11-01"
"(재)한국농림수산정보센터","http://www.agriedu.net","2012-11-01"
"광주광역시 광산구","http://idea.gwangsan.go.kr","2012-11-01"
"경기도교육청 경기도군포의왕교육청","http://www.gunposingi.es.kr","2012-11-01"
"울산광역시교육청","http://jobgo.use.go.kr","2012-11-01"
"전라남도 보성군","http://www.koreateamuseum.kr","2012-11-01"
"경기도교육청 경기도수원교육청","http://swafter.kr","2012-11-01"
"한국환경공단","http://ghgedu.or.kr","2012-11-01"
"지식경제부 기술표준원","http://152.99.46.12:8080","2012-11-01"
"경기도교육청 경기도예절교육연수원","http://www.gpeti.kr","2012-11-08"
"한국저작권위원회","http://edulife.copyright.or.kr","2012-11-08"
"행정안전부","http://www.happylife.go.kr","2012-11-08"
"경상남도 통영시","http://www.tyeshop.com","2012-11-08"
"대덕대학","http://ipsi.ddc.ac.kr","2012-11-08"
"목포가톨릭대학교","http://www.mcu.ac.kr","2012-11-08"
"전라남도","http://gangjin.jnsobang.go.kr","2012-11-15"
"전라남도","http://hwasun.jnsobang.go.kr","2012-11-15"
"문화체육관광부 국립국어원","http://edu.korean.go.kr","2012-11-15"
"강원도교육청 강원도횡성교육청 횡성도서관","http://lib.gwe.go.kr/hslib","2012-11-15"
"강원도교육청 강원도춘천교육청 춘천시춘성도서관","http://lib.gwe.go.kr/cslib","2012-11-15"
"강원도교육청 강원도철원교육청 철원도서관","http://lib.gwe.go.kr/cwlib","2012-11-15"
"강원도교육청 강원도동해교육청 동해도서관","http://lib.gwe.go.kr/donglib","2012-11-15"
"강원도교육청","http://lib.gwe.go.kr","2012-11-15"
"강원도교육청 강원도홍천교육청 홍천도서관","http://lib.gwe.go.kr/hclib","2012-11-15"
"강원도교육청 강원도인제교육청 인제도서관","http://lib.gwe.go.kr/injelib","2012-11-15"
"강원도교육청 강원도정선교육청 정선도서관","http://lib.gwe.go.kr/jslib","2012-11-15"
"강원도교육청 강릉평생교육정보관","http://lib.gwe.go.kr/kanglib","2012-11-15"
"강원도교육청 춘천평생교육정보관","http://lib.gwe.go.kr/kleic","2012-11-15"
"강원도교육청 속초평생교육정보관","http://lib.gwe.go.kr/library","2012-11-15"
"강원도교육청 강원도원주교육청 원주문막도서관","http://lib.gwe.go.kr/munmaklib","2012-11-15"
"강원도교육청 삼척평생교육정보관","http://lib.gwe.go.kr/samleic","2012-11-15"
"강원도교육청 강원도양구교육청 양구도서관","http://lib.gwe.go.kr/yglib","2012-11-15"
"강원도교육청 강원도영월교육청 영월도서관","http://lib.gwe.go.kr/ywlib","2012-11-15"
"강원도교육청 강원도속초양양교육청 속초도서관","http://sokcholib.or.kr","2012-11-15"
"강원도교육청 강원도태백교육청 태백도서관","http://tblib.or.kr","2012-11-15"
"강원도교육청 강원도고성교육청 고성도서관","http://www.gslib.or.kr/gslib","2012-11-15"
"강원도교육청 강원도화천교육청 화천도서관","http://www.hwcl.or.kr","2012-11-15"
"강원도교육청 강원도강릉교육청 강릉명주도서관","http://www.mjlib.or.kr","2012-11-15"
"강원도교육청 강원도평창교육청 평창도서관","http://www.plib.go.kr","2012-11-15"
"강원도교육청 강원도속초양양교육청 양양도서관","http://www.yanglib.or.kr","2012-11-15"
"경기도교육청 경기도수원교육청","http://help.goesw.kr","2012-11-22"
"울산광역시교육청","http://117.use.go.kr","2012-11-22"
"울산광역시교육청","http://wee.use.go.kr","2012-11-22"
"국민연금공단","http://csa.nps.or.kr","2012-11-22"
"울산광역시 남구","http://urcenter.ulsannamgu.go.kr","2012-11-22"
"국립암센터","http://www.ncc.re.kr","2012-11-22"
"목포과학대학","http://www.mokpo-c.ac.kr","2012-11-22"
"한국발명진흥회","http://www.ipin.or.kr","2012-11-22"
"전라남도교육청","http://gopk.kg.kr","2012-11-29"
"충청북도 청남대관리사업소","http://chnam.cb21.net","2012-11-29"
"서울특별시 관악구","http://www.gwanakcullib.seoul.kr","2012-11-29"
"기타","http://www.bpcf.or.kr","2012-11-29"
"한국해운조합","http://nambuk.haewoon.co.kr","2012-11-29"
"한국해운조합","http://ship.haewoon.or.kr","2012-11-29"
"한국해운조합","http://www.haewoon.or.kr","2012-11-29"
"경상북도 경주시","http://www.gjjhh.or.kr","2012-11-29"
"충북대학교","http://fund.chungbuk.ac.kr","2012-11-29"
"전라북도 정읍시","http://jmlib.jeongeup.go.kr","2012-11-29"
"제주국제자유도시개발센터","http://jdcdutyfree.co.kr","2012-11-29"
"전라남도 보성군","http://mall.greenbs.kr","2012-11-29"
"국토해양부 국토정책국 도시정책관 건축기획과","http://www.imsbe.go.kr","2012-11-29"
"한국산업인력공단","http://t.q-net.or.kr","2012-11-29"
"국세청","http://www.icl.go.kr","2012-11-29"
"대전광역시 한밭도서관","http://www.hanbatlibrary.kr","2012-11-29"
"대전광역시","http://carfree.daejeon.go.kr","2012-11-29"
"순천대학교","http://www.scnu.ac.kr","2012-11-29"
"충북대학교","http://dorm.chungbuk.ac.kr","2012-11-29"
"세종사이버대학교","http://edu.sjcu.ac.kr","2012-11-29"
"한국지역정보개발원","http://lms.klid.or.kr","2012-11-29"
"인천광역시서구시설관리공단","http://www.issl.go.kr/sslib","2012-11-29"
"특허청","http://www.patent.go.kr:7078","2012-11-29"
"대법원 법원행정처","http://www.iros.go.kr","2012-11-29"
"서울대학교","http://isrc.snu.ac.kr/old","2012-11-29"
"중소기업진흥공단","http://www.sbc.or.kr","2012-11-29"
"부산광역시교육청 부산광역시교육연구정보원","http://www.busanedu.net","2012-11-29"
"경기도교육청 경기도양평교육청 수입초등학교","http://www.suip.es.kr","2012-12-06"
"충청북도교육청","http://www.cbei.go.kr","2012-12-06"
"한국과학기술정보연구원","http://helpdesk.plsi.or.kr","2012-12-06"
"한국과학기술정보연구원","http://helpdesk.ksc.re.kr","2012-12-06"
"부산광역시 기장군","http://sso.gijang.go.kr","2012-12-06"
"전라남도","http://www.guryewf.org","2012-12-06"
"경기도 화성시","http://greentour.hscity.net","2012-12-06"
"광주지방공사","http://www.gumc.or.kr","2012-12-06"
"부산광역시 사하구","http://eulsukdo.saha.go.kr","2012-12-13"
"한국방송통신대학교","http://oer.knou.ac.kr","2012-12-20"
"대한지적공사","http://c4c.lx.or.kr","2012-12-20"
"대법원 법원행정처","http://ekt.scourt.go.kr","2012-12-20"
"한국자산관리공사","http://hopenet.or.kr","2012-12-20"
"경기도 안산시 정보문화사업소 중앙도서관","http://lib.iansan.net","2012-12-20"
"한국청소년진흥센터","http://skyvill.kywa.or.kr","2012-12-27"
"한국청소년진흥센터","http://nysc.kywa.or.kr","2012-12-27"
"한국청소년진흥센터","http://pnyc.kywa.or.kr","2012-12-27"
"한국청소년진흥센터","http://nyc.kywa.or.kr","2012-12-27"
"한국청소년진흥센터","http://www.kywa.or.kr","2012-12-27"
"배화여자대학","http://www.baewha.ac.kr","2012-12-27"
"창원시시설관리공단","http://m.cwsisul.or.kr","2012-12-27"
"서울특별시 강남구","http://www.gncare.go.kr","2012-12-27"
"전라북도교육청 군산교육문화회관","http://ebook.gec.go.kr/emain","2012-12-27"
"서울특별시 양천구","http://kdac.org","2012-12-27"
"강원도 태백시","http://tbmt.taebaek.go.kr","2013-01-03"
"충청북도 영동군","http://www.rainbowlib.go.kr","2013-01-03"
"서울특별시 동대문구","http://ddmccic.or.kr","2013-01-03"
"강원도 태백시","http://sso.taebaek.go.kr","2013-01-03"
"경상북도 문경시","http://dojagi.gbmg.go.kr","2013-01-10"
"한국지역정보개발원","http://www.klidacademy.or.kr","2013-01-10"
"경기도교육청 경기도군포의왕교육청 내손초등학교","http://naeson.es.kr","2013-01-10"
"경기도교육청 경기도교육연수원","http://www.gtie.go.kr","2013-01-10"
"인천광역시교육청 인천광역시연수도서관","http://yslib.go.kr","2013-01-10"
"대전광역시","http://daejeon.damoa.dile.or.kr","2013-01-18"
"관세청","http://mcall.customs.go.kr","2013-01-18"
"한국기술교육대학교","http://sandan.koreatech.ac.kr","2013-01-18"
"행정안전부 정부통합전산센터","http://www.bike.go.kr","2013-01-18"
"대구가톨릭대학교","http://dept.cu.ac.kr","2013-01-18"
"(재)한국장애인개발원","http://eroom.koddi.or.kr","2013-01-24"
"한국농어촌공사","http://www.smilebank.kr","2013-01-24"
"기타","http://www.kiip.re.kr","2013-01-24"
"경기도교육청 경기도수원교육청","http://eui.es.kr","2013-01-31"
"경기도교육청 경기도수원교육청","http://gwanggyo.es.kr","2013-01-31"
"경기도교육청 경기도수원교육청","http://seonhaeng.es.kr","2013-01-31"
"경기도교육청 경기도수원교육청 매현초등학교","http://maehyun.es.kr","2013-01-31"
"경기도교육청 경기도수원교육청 고색초등학교","http://gosaek.es.kr","2013-01-31"
"대전광역시 동구","http://lll.donggu.go.kr","2013-01-31"
"경기도교육청 경기도광주하남교육청 광주광명초등학교","http://kjkm.es.kr","2013-01-31"
"경기도교육청 경기도광주하남교육청 광남초등학교","http://kwangnam-kg.es.kr","2013-01-31"
"경기도교육청 경기-기타학교","http://narul.es.kr","2013-01-31"
"경기도교육청 경기도광주하남교육청 경안초등학교","http://www.ka.es.kr","2013-01-31"
"경기도교육청 경기도동두천양주교육청","http://www.ygdeoksan.es.kr","2013-01-31"
"경찰청","http://ecrm.netan.go.kr","2013-01-31"
"전라남도","http://www.oceanlife.or.kr","2013-01-31"
